CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
58;1;50613;L;1;3;L372;;6908;28425;579;0
58;1;50614;L;1;3;L412;;27272;794;579;0
58;1;50615;L;1;3;L201;;17947;5353;1;0
58;1;50617;L;1;3;L33;;17255;12244;1;0
58;1;50618;L;1;3;L75;;17293;18342;1;0
58;1;50626;L;1;3;L77;;17176;5590;1;0
58;1;50641;L;1;3;L1039;;21348;18685;266;0
58;1;50653;L;1;3;L1139;;20735;588;266;0
58;1;50671;L;1;3;L1071;;5353;17255;266;0
58;1;50676;L;1;3;L38;;14479;15333;1;0
58;1;50680;L;1;3;L39;;14479;18099;1;0
58;1;50689;L;1;3;L1092;;5590;25323;266;0
58;1;50698;L;1;3;L1101;;25317;23597;266;0
58;1;50716;L;1;3;L1120;;23597;27766;266;0
58;1;50722;L;1;3;L1126;;25287;11021;266;0
58;1;50736;L;1;3;L1004;;17313;17255;266;0
58;1;50738;L;1;3;L1008;;25317;20735;1;0
58;1;50740;L;1;3;S2006;;12644;21471;1;0
58;1;50744;L;1;3;S2031;;16987;18110;299;0
58;1;50746;L;1;3;S2035;;19855;6818;264;0
58;1;50748;L;1;3;S2045;;16936;556;264;0
58;1;50749;L;1;3;S2050;;5574;4979;294;0
58;1;50750;L;1;3;S2053;;12642;17798;294;0
58;1;50751;L;1;3;S2055;;12644;9517;264;0
58;1;50752;L;1;3;S2057;;15025;17511;294;0
58;1;50753;L;1;3;S2058;;24610;27082;702;0
58;1;50755;L;1;3;S2062;;22779;13854;294;0
58;1;50756;L;1;3;S2063;;3380;10871;294;0
58;1;50758;L;1;3;S2065;;23783;17776;294;0
58;1;50759;L;1;3;S2072;;26578;17776;294;0
58;1;50760;L;1;3;S2077;;24289;12614;539;0
58;1;50762;L;1;3;S2079;;10375;17776;294;0
58;1;50765;L;1;3;S2084;;595;1362;264;0
58;1;50766;L;1;3;S2086;;6582;16765;264;0
58;1;50768;L;1;3;S2089;;14227;6582;264;0
58;1;50769;L;1;3;S2092;;3614;21920;294;0
58;1;50770;L;1;3;S2095;;21990;3446;294;0
58;1;50774;L;1;3;S2103;;2839;19245;264;0
58;1;50777;L;1;3;S2112;;4417;24040;264;0
58;1;50778;L;1;3;S2114;;19317;19823;293;0
58;1;50779;L;1;3;S2125;;21217;20151;264;0
58;1;50781;L;1;3;S2132;;20151;5349;264;0
58;1;50782;L;1;3;S2135;;5759;15068;293;0
58;1;50786;L;1;3;S2145;;19329;23367;296;0
58;1;50787;L;1;3;S2151;;1338;5349;296;0
58;1;50788;L;1;3;S2163;;18282;2638;264;0
58;1;50789;L;1;3;S2177;;27031;11678;264;0
58;1;50790;L;1;3;S2181;;3228;26390;264;0
58;1;50791;L;1;3;S2182;;14237;2638;295;0
58;1;50798;L;1;3;S2190;;10403;14237;295;0
58;1;50799;L;1;3;S2191;;9905;24169;295;0
58;1;50800;L;1;3;S2195;;24452;15652;295;0
58;1;50801;L;1;3;S2218;;5508;25645;1;0
58;1;50802;L;1;3;S2221;;6115;1504;264;0
58;1;50804;L;1;3;S2230;;10028;22480;264;0
58;1;50805;L;1;3;S2238;;11514;27020;264;0
58;1;50806;L;1;3;S2240;;26229;12187;264;0
58;1;50807;L;1;3;S2241;;18999;11521;264;0
58;1;50808;L;1;3;S2244;;16654;3055;264;0
58;1;50809;L;1;3;S2245;;15615;18999;291;0
58;1;50811;L;1;3;S2281;;24692;17839;264;0
58;1;50812;L;1;3;S2288;;2645;7875;303;0
58;1;50816;L;1;3;S2335;;16421;8417;264;0
58;1;50821;L;1;3;S2365;;26508;17190;539;0
58;1;50823;L;1;3;S2407;;13954;8626;291;0
58;1;50847;L;1;4;K OAL1;;27368;10362;299;0
58;1;50850;L;1;4;K OAL2;;20409;8642;590;0
58;1;50855;L;1;4;K EI5;;8704;8677;395;0
58;1;50864;L;1;4;K EI21;;6818;3326;395;0
58;1;50902;L;1;3;L294;;28017;11134;258;0
58;1;50903;L;5;0;GHB34;3933;6047;10767;358;0
58;1;50906;L;5;0;GHB149;15079;18217;5215;358;0
58;1;50909;L;5;0;GHB189;20078;1289;25943;358;0
58;1;50910;L;5;0;GHB27;1941;7;10767;358;0
58;1;50912;L;5;0;GHB208;23331;1098;12028;358;0
58;1;50913;L;5;0;GHB218;24393;19817;13493;358;0
58;1;50914;L;5;0;GHB222;24883;5566;23866;358;0
58;1;50916;L;5;0;GHB182;19821;26748;26278;358;0
58;1;50917;L;5;0;GHB307;22950;8802;22949;991;0
58;1;50918;L;5;0;GHB302;5374;28689;58;991;0
58;1;50939;L;1;3;L171;;26258;27848;258;0
58;1;50941;L;1;3;L190;;10561;26780;258;0
58;1;50942;L;1;3;L211;;1055;6761;661;0
58;1;50943;L;1;3;L216;;18764;16302;258;0
58;1;50948;L;1;3;L290;;27821;22376;258;0
58;1;50954;L;1;3;L331;;4558;12062;1;0
58;1;50959;L;1;3;L360;;15906;6852;258;0
58;1;50961;L;1;3;L380;;10561;18017;258;0
58;1;50963;L;1;3;L382;;8722;1458;258;0
58;1;50965;L;1;3;L389;;27284;13576;258;0
58;1;50968;L;1;3;L410;;5001;23805;258;0
58;1;50970;L;1;3;L426;;20623;9602;258;0
58;1;50975;L;1;3;L460;;5917;24631;258;0
58;1;50976;L;1;3;L472;;22621;9691;258;0
58;1;50981;L;1;3;L492;;9667;22893;467;0
58;1;50987;L;1;3;L554;;10116;26119;258;0
58;1;50991;L;1;3;L580;;4148;6861;258;0
58;1;50996;L;1;3;L810;;27715;12048;258;0
58;1;50997;L;1;3;L815;;18215;27715;258;0
58;1;51013;L;5;0;GH3;23698;6459;24945;452;0
58;1;51047;L;1;3;L82;;15386;24103;262;0
58;1;51048;L;1;3;L113;;10785;2896;262;0
58;1;51049;L;1;3;L116;;14895;1451;262;0
58;1;51050;L;1;3;L117;;13840;1451;262;0
58;1;51051;L;1;3;L206;;4681;22695;262;0
58;1;51052;L;1;3;L213;;7103;22695;262;0
58;1;51053;L;1;3;L236;;18912;26673;262;0
58;1;51054;L;1;3;L258;;18501;5935;262;0
58;1;51055;L;1;3;L280;;7126;8443;262;0
58;1;51056;L;1;3;L288;;27427;3690;262;0
58;1;51057;L;1;3;L300;;21044;26677;262;0
58;1;51058;L;1;3;L313;;12009;6981;262;0
58;1;51059;L;1;3;L335;;24898;14934;262;0
58;1;51060;L;1;3;L355;;26675;937;262;0
58;1;51061;L;1;3;L360;;20312;14311;262;0
58;1;51062;L;1;3;L363;;24563;9197;262;0
58;1;51063;L;1;3;L367;;12991;923;262;0
58;1;51064;L;1;3;L401;;12991;13675;262;0
58;1;51065;L;1;3;L412;;2747;28210;262;0
58;1;51066;L;1;3;L419;;3842;16442;262;0
58;1;51067;L;1;3;L422;;12539;16442;262;0
58;1;51068;L;1;3;L423;;4896;16454;262;0
58;1;51069;L;1;3;L425;;28091;16449;262;0
58;1;51070;L;1;3;L426;;16452;7037;262;0
58;1;51071;L;1;3;L427;;16446;13675;262;0
58;1;51072;L;1;3;L453;;26935;8080;262;0
58;1;51073;L;1;3;L454;;24264;19319;262;0
58;1;51074;L;1;3;L465;;3744;15052;262;0
58;1;51075;L;1;3;L480;;13710;28561;262;0
58;1;51076;L;1;3;L486;;20482;22638;262;0
58;1;51077;L;1;3;L509;;7398;3354;262;0
58;1;51078;L;1;3;L523;;16094;28091;262;0
58;1;51079;L;1;3;L530;;8276;16100;262;0
58;1;51080;L;1;3;L532;;17540;21260;262;0
58;1;51082;L;1;4;K6;;6651;8827;262;0
58;1;51113;L;1;3;S36;;20985;14042;269;0
58;1;51114;L;1;3;S80;;16940;20959;534;0
58;1;51115;L;1;3;S82;;16940;6319;278;0
58;1;51116;L;1;3;S83;;5875;16940;534;0
58;1;51117;L;1;3;S95;;6319;12065;278;0
58;1;51118;L;1;3;S148;;18267;9867;433;0
58;1;51119;L;1;3;S154;;2851;24628;278;0
58;1;51120;L;1;3;S159;;20956;9557;278;0
58;1;51121;L;1;3;S161;;15140;7406;278;0
58;1;51122;L;1;3;S163;;2851;24756;58413;0
58;1;51123;L;1;3;S164;;20488;24756;58413;0
58;1;51124;L;1;3;S165;;2851;15935;58413;0
58;1;51126;L;1;3;S177;;27770;20488;278;0
58;1;51127;L;1;3;S178;;902;10958;278;0
58;1;51128;L;1;3;S179;;6319;17424;278;0
58;1;51129;L;1;3;S200;;6586;992;274;0
58;1;51130;L;1;3;S242;;19217;9856;269;0
58;1;51131;L;1;3;S244;;18327;15736;274;0
58;1;51132;L;1;3;S256;;15676;18704;274;0
58;1;51133;L;1;3;S283;;28569;28588;274;0
58;1;51134;L;1;3;S289;;18357;5816;274;0
58;1;51135;L;1;3;S293;;28569;6776;274;0
58;1;51136;L;1;3;S301;;28587;3446;397;0
58;1;51137;L;1;4;K8012;;27123;18585;534;0
58;1;51153;L;1;3;L124;;27905;24777;270;0
58;1;51185;L;1;3;L1016;;6895;4019;271;0
58;1;51186;L;1;3;L1025;;17949;16850;435;0
58;1;51187;L;1;3;L1026;;8829;23324;271;0
58;1;51188;L;1;3;L1027;;2847;23096;271;0
58;1;51189;L;1;3;L1042;;17765;2773;691;0
58;1;51190;L;1;3;L1051;;7282;5829;271;0
58;1;51191;L;1;3;L1052;;14004;7282;271;0
58;1;51192;L;1;3;L1076;;24449;8966;271;0
58;1;51193;L;1;3;L1077;;23048;12728;271;0
58;1;51195;L;1;3;L1118;;3397;23148;533;0
58;1;51196;L;1;3;L1128;;11267;19182;533;0
58;1;51197;L;1;3;L1140;;16922;23168;271;0
58;1;51198;L;1;3;L1172;;3373;23673;497;0
58;1;51199;L;1;3;L2610;;23148;24893;533;0
58;1;51200;L;1;3;L16;;24225;28310;1;0
58;1;51201;L;1;3;L17;;21348;24878;1;0
58;1;51208;L;1;2;B316;;21570;16222;512;0
58;1;51209;L;1;2;B424;;12016;28560;262;0
58;1;51211;L;1;3;L21;;22970;28314;267;0
58;1;51218;L;1;3;S167;;20488;6319;278;0
58;1;51231;L;1;2;B492;;6726;11313;1;0
58;1;51232;L;1;2;B4;;7776;13448;1;0
58;1;51233;L;1;2;B21;;15916;22614;264;0
58;1;51234;L;1;2;B303;;23486;6698;1;0
58;1;51235;L;1;3;S2008;;11800;16670;590;0
58;1;51236;L;1;3;S2054;;4872;9052;264;0
58;1;51237;L;1;3;S2093;;19082;25533;294;0
58;1;51238;L;1;3;S2180;;16680;22999;295;0
58;1;51239;L;1;3;S2202;;5951;18458;295;0
58;1;51241;L;1;3;S2310;;13688;28350;1;0
58;1;51248;L;1;3;S2580;7960;2545;2546;294;0
58;1;51251;L;1;3;L1000;;24375;14093;266;0
58;1;51253;L;1;3;L1014;;9236;20446;266;0
58;1;51266;L;5;0;GHB39;4535;26122;21388;358;0
58;1;51268;L;5;0;GHB99;10209;1703;10767;358;0
58;1;51270;L;5;0;GHB210;23382;16321;23381;358;0
58;1;51280;L;1;3;L615;;23016;22620;258;0
58;1;51281;L;1;1;A14;;27869;18926;1;0
58;1;51288;L;1;2;B81;;12409;16371;1;0
58;1;51293;L;1;3;S273;;7329;4112;58408;0
58;1;51299;L;1;3;S272;;27672;7329;58408;0
58;1;51304;L;1;3;S275;;27672;6774;58408;0
58;1;51305;L;1;3;S100;;4035;13070;278;0
58;1;51311;L;1;3;S116;;24128;13603;337;0
58;1;51315;L;1;3;S117;;18326;13603;337;0
58;1;51319;L;1;3;S119;;18326;3206;337;0
58;1;51321;L;5;0;GHB78;7675;4064;18212;358;0
58;1;51324;L;1;3;S129;;16181;19882;433;0
58;1;51329;L;1;3;S174;;15255;14285;278;0
58;1;51333;L;1;3;S176;;26;20488;58413;0
58;1;51339;L;1;3;S285;;27921;18083;337;0
58;1;51343;L;1;3;S32;;6450;28322;269;0
58;1;51348;L;1;3;S45;;13740;8985;58411;0
58;1;51352;L;1;3;S49;;2778;13740;269;0
58;1;51357;L;1;3;S11;;2778;9608;288;0
58;1;51361;L;1;3;S71;;18324;28566;58411;0
58;1;51369;L;1;3;S122;;13619;18748;278;0
58;1;51376;L;1;3;S111;;16798;3206;278;0
58;1;51381;L;1;3;S55;;27187;15451;278;0
58;1;51386;L;1;3;S112;;16181;26912;278;0
58;1;51395;L;1;3;S106;;22399;22619;337;0
58;1;51402;L;1;3;S101;;3921;23938;278;0
58;1;51409;L;1;3;S94;;5017;17209;278;0
58;1;51414;L;1;3;S158;;20956;21022;278;0
58;1;51419;L;1;3;S56;;4626;19519;278;0
58;1;51428;L;1;3;S201;;84;10349;274;0
58;1;51432;L;1;3;S288;;9217;203;274;0
58;1;51437;L;1;3;S34;;6450;7857;269;0
58;1;51454;L;1;3;S255;;1798;19370;274;0
58;1;51459;L;1;3;S246;;18709;19370;274;0
58;1;51472;L;1;3;S59;;6319;85;278;0
58;1;51475;L;5;0;GC01;28576;18012;7664;363;0
58;1;51489;L;5;0;GC02;25132;18012;28495;363;0
58;1;51496;L;1;3;S245;;28282;21301;274;0
58;1;51505;L;5;0;GC03;11819;18012;28576;363;0
58;1;51508;L;1;3;S4;;14183;6845;58409;0
58;1;51524;L;1;3;S171;;28617;14458;58413;0
58;1;51532;L;1;3;S125;;14257;9554;278;0
58;1;51541;L;1;3;S130;;28623;23042;278;0
58;1;51546;L;1;3;S126;;23042;27211;433;0
58;1;51554;L;1;3;S108;;28333;25871;278;0
58;1;51561;L;1;3;S92;;3644;27575;337;0
58;1;51571;L;1;3;S198;;337;23437;337;0
58;1;51593;L;1;3;S8a;;23004;15454;288;0
58;1;51618;L;1;3;S8;;23004;20961;58409;0
58;1;51629;L;1;3;S9;;17089;21232;288;0
58;1;51636;L;1;3;S43;;416;417;288;0
58;1;51651;L;5;0;GL02;17308;17308;;505;0
58;1;51668;L;5;0;GL03;18884;23220;18887;505;0
58;1;51679;L;5;0;GL05;27484;21431;24301;505;0
58;1;51691;L;2;2;GL01;20794;20794;;505;0
58;1;51697;L;5;0;GL06;28136;21431;20794;505;0
58;1;51700;L;5;0;GL07;9611;20794;8987;505;0
58;1;51703;L;5;0;GL08;3607;20949;3598;505;0
58;1;51706;L;5;0;GL09;9612;20794;23629;505;0
58;1;51710;L;5;0;GL10;15814;9311;15811;505;0
58;1;51714;L;5;0;GL11;26710;24301;9311;505;0
58;1;51717;L;5;0;GL12;24825;15285;9941;505;0
58;1;51723;L;5;0;GL13;16347;9939;15786;505;0
58;1;51727;L;5;0;GL14;8941;15625;15786;505;0
58;1;51731;L;5;0;GL15;7309;20494;28363;505;0
58;1;51735;L;5;0;GL16;27999;5474;20794;505;0
58;1;51745;L;5;0;GL18;5791;28362;23754;505;0
58;1;51753;L;5;0;GL19;9306;185;16639;288;0
58;1;51955;L;1;3;L559;;6254;493;436;0
58;1;51989;L;1;4;K27/158;;24484;20046;258;0
58;1;52000;L;1;3;L47;;25761;17021;400;0
58;1;52033;L;1;2;B439;11019;7630;13660;3178;0
58;1;52041;L;1;3;L95;;10269;27233;587;0
58;1;52073;L;1;4;K84;19893;16124;25774;2721;0
58;1;52138;L;1;3;L885;24528;12151;15497;4354;0
58;1;52154;L;1;3;L423;;11434;5481;449;0
58;1;52199;L;1;3;L870;;23201;19540;258;0
58;1;52212;L;1;3;L48;;15833;10899;400;0
58;1;52229;L;1;3;L530;;6380;11388;258;0
58;1;52235;L;1;4;K92;;26507;844;721;0
58;1;52252;L;5;0;GOS1;12565;10601;21999;588;0
58;1;52262;L;1;3;L424;;10481;10378;258;0
58;1;52281;L;1;3;L652;7012;15072;23649;461;0
58;1;52285;L;5;0;GHI1;11537;10188;10184;1518;0
58;1;52290;L;5;0;GH15;16867;24945;15111;451;0
58;1;52311;L;5;0;GL21;23228;23228;;505;0
58;1;52314;L;5;0;GL22;1593;1593;;505;0
58;1;52328;L;5;0;GC04;21313;28576;1498;363;0
58;1;52359;L;5;0;GL23;2558;2557;;505;0
58;1;52376;L;5;0;GL24;20431;20709;22151;505;0
58;1;52382;L;5;0;GL25;13157;3296;16727;505;0
58;1;52395;L;1;3;S191;;21827;6319;278;0
58;1;52400;L;1;3;S175;;4316;6319;278;0
58;1;52404;L;1;2;B172a;;243;20488;58413;0
58;1;52455;L;1;3;S178a;;342;243;58413;0
58;1;52464;L;5;0;GC05;4283;15472;5373;363;0
58;1;52469;L;5;0;GC06;18883;17751;4283;363;0
58;1;52475;L;5;0;GC07;27817;15472;28595;363;0
58;1;52478;L;5;0;GC08;25401;7664;17751;363;0
58;1;52482;L;5;0;GC09;25725;19151;25400;363;0
58;1;52489;L;5;0;GC10;26631;15738;25400;363;0
58;1;52498;L;5;0;GC11;3079;28576;15472;363;0
58;1;52556;L;6;1;;4143;13926;8400;263;0
58;1;52575;L;6;1;;4143;21287;715;263;0
58;1;52672;L;6;1;;4143;13931;28682;263;0
58;1;52741;L;1;2;B535;;23514;10943;263;0
58;1;52772;L;1;2;B35a;;4724;8020;284;0
58;1;53062;L;1;3;L1015;22058;3883;24935;675;0
58;1;53067;L;1;3;L605;;7531;6702;284;0
58;1;53070;L;1;3;L623;;13166;13184;284;0
58;1;53073;L;1;3;L609;;7531;13199;284;0
58;1;53076;L;1;3;L561;;7531;13184;284;0
58;1;53079;L;1;4;K9652;27981;19886;19880;482;0
58;1;53087;L;6;1;;21580;15561;15424;263;0
58;1;53088;L;6;1;;21580;18140;18154;263;0
58;1;53089;L;6;1;;21579;20566;23856;263;0
58;1;53090;L;6;1;;21579;9514;6360;263;0
58;1;53091;L;6;1;;21579;13111;21632;263;0
58;1;53092;L;6;1;;4143;8400;21943;263;0
58;1;53093;L;6;1;;4143;13926;16885;263;0
58;1;53094;L;6;1;;;28682;16416;263;0
58;1;53361;L;1;3;L3225;;13833;24230;650;0
58;1;53368;L;1;3;L3227;;24230;26659;285;0
58;1;53376;L;1;3;L3228;;14490;11429;285;0
58;1;53383;L;1;3;L3233;;5256;8543;3227;0
58;1;53392;L;1;3;L3250;;3245;27658;464;0
58;1;53400;L;1;3;L3254;;11953;16070;285;0
58;1;53415;L;1;3;L3306;;27658;11270;464;0
58;1;53421;L;1;3;L3460;;13241;11144;285;0
58;1;53426;L;1;3;L763;;15647;19357;1;0
58;1;53433;L;1;3;L3276;;23175;22669;468;0
58;1;53438;L;1;3;L3105;;11582;21280;275;0
58;1;53453;L;1;3;L3120;;11212;26584;340;0
58;1;53463;L;1;3;L3409;;21797;26584;340;0
58;1;53467;L;1;3;L3408;;27128;330;1;0
58;1;53473;L;1;3;L535;;26584;17987;1;0
58;1;53479;L;1;3;L3099;;8626;19063;275;0
58;1;53496;L;1;3;L3119;;11582;3282;275;0
58;1;53503;L;1;3;L3410;;11582;3282;275;0
58;1;53508;L;1;3;L3120;;23887;26584;275;0
58;1;53516;L;1;3;L3346;;9483;21280;275;0
58;1;53520;L;1;3;L3260;;17472;4614;578;0
58;1;53526;L;1;3;L3106;;19063;9727;375;0
58;1;53531;L;1;3;L3102;;17318;9727;375;0
58;1;53539;L;1;3;L3399;;15796;17318;275;0
58;1;53544;L;1;3;L3414;;21280;2758;578;0
58;1;53547;L;1;3;L3318;;19969;17173;275;0
58;1;53556;L;1;3;L3106;;4614;16338;578;0
58;1;53566;L;1;3;L3349;;17173;16338;578;0
58;1;53579;L;1;3;L3009;;15131;23601;520;0
58;1;53588;L;1;3;L3130;;15150;9132;429;0
58;1;53593;L;1;3;L3020;;15741;11453;281;0
58;1;53618;L;1;3;L3043;;11594;5971;261;0
58;1;53627;L;1;3;L3114;;21342;5904;375;0
58;1;53632;L;1;3;L3104;;19063;22141;375;0
58;1;53635;L;1;3;L3115;;22141;22142;375;0
58;1;53639;L;1;3;L3261;;14966;12167;275;0
58;1;53648;L;1;3;L3345;;3735;3398;340;0
58;1;53653;L;1;3;L3100;;28581;5680;275;0
58;1;53659;L;1;3;L3103;;3398;23757;275;0
58;1;53666;L;1;3;L3098;;15314;5680;275;0
58;1;53676;L;1;3;L3361;;3763;20414;275;0
58;1;53680;L;1;3;L3096;;25618;21754;440;0
58;1;53685;L;1;3;L3094;;18745;5904;1;0
58;1;53690;L;1;3;L3040;;27596;22387;275;0
58;1;53707;L;1;3;L3477;;19063;9727;375;0
58;1;53710;L;1;3;L3065;;4614;10521;275;0
58;1;53733;L;1;3;L3413;;21342;4644;275;0
58;1;53744;L;1;3;L3064;;19331;17716;580;0
58;1;53764;L;1;3;I5500;;10832;10623;257;0
58;1;53768;L;1;3;I5600;;10488;26823;257;0
58;1;53774;L;1;3;I5700;;3627;22745;257;0
58;1;53782;L;1;3;I5800;;18202;17381;257;0
58;1;53791;L;5;0;;24002;;;4800;0
58;1;53796;L;5;0;;8749;;;4903;0
58;1;53802;L;5;0;;9185;;;4958;0
58;1;53820;L;5;0;;5536;;;4727;0
58;1;53827;L;5;0;;4313;;;4796;0
58;1;53832;L;5;0;;11111;;;4958;0
58;1;53835;L;5;0;;9251;;;4716;0
58;1;53842;L;5;0;;25217;;;4852;0
58;1;53849;L;5;0;;20390;;;4714;0
58;1;53859;L;5;0;;6752;;;4714;0
58;1;53863;L;5;0;;2579;;;4840;0
58;1;53871;L;5;0;;23067;;;4965;0
58;1;53877;L;5;0;;20649;;;35569;0
58;1;53883;L;5;0;;10655;;;35569;0
58;1;53890;L;5;0;;25288;;;35569;0
58;1;53899;L;1;3;I5900;;20643;6441;257;0
58;1;53914;L;5;0;;1260;;;4716;0
58;1;53918;L;5;0;;9803;;;4716;0
58;1;53923;L;5;0;;1170;;;4716;0
58;1;53926;L;5;0;;512;;;35503;0
58;1;53932;L;5;0;;24598;;;35503;0
58;1;53939;L;5;0;;7734;;;4958;0
58;1;53948;L;5;0;;25169;;;4982;0
58;1;53951;L;5;0;;14264;;;35569;0
58;1;53975;L;1;3;L592;;12600;19628;570;0
58;1;53980;L;1;3;L413;;11762;24009;258;0
58;1;53988;L;1;3;L412;;4952;20209;258;0
58;1;54000;L;1;4;K69/75;19899;2502;24526;2118;0
58;1;54006;L;1;3;L281;;3446;7408;361;0
58;1;54010;L;1;3;L280;;17653;10555;258;0
58;1;54019;L;1;3;L40;;23691;15833;258;0
58;1;54025;L;1;3;L58;;7140;8293;400;0
58;1;54030;L;1;3;L109;;26742;19816;587;0
58;1;54035;L;1;3;L88;;27364;19780;588;0
58;1;54043;L;1;4;K16/K316;;19041;3358;258;0
58;1;54053;L;1;3;L135;;15080;5537;371;0
58;1;54062;L;1;3;L118;;15080;19921;371;0
58;1;54070;L;1;3;L119;;6222;6586;258;0
58;1;54079;L;1;3;L213;;6699;7887;453;0
58;1;54090;L;1;3;L111;;24382;18275;258;0
58;1;54102;L;1;3;L212;;3939;27828;258;0
58;1;54112;L;1;3;L234;;1346;27828;258;0
58;1;54137;L;1;4;K251;;9702;562;451;0
58;1;54149;L;1;3;L320;;302;9147;258;0
58;1;54156;L;1;3;L283;;15417;7408;258;0
58;1;54165;L;5;0;GRH3;27486;573;1907;1782;0
58;1;54168;L;1;4;K134;;15399;12485;1782;0
58;1;54172;L;1;3;L78;;26742;26502;258;0
58;1;54176;L;1;3;L846;;26502;26199;693;0
58;1;54184;L;1;3;L843;;7468;26199;258;0
58;1;54193;L;1;3;L53;;18639;27330;400;0
58;1;54198;L;1;3;L837;;27330;26199;258;0
58;1;54205;L;1;3;L842;;7157;26199;258;0
58;1;54214;L;1;4;K361;26784;3604;13061;451;0
58;1;54221;L;1;3;L422;;5481;20169;258;0
58;1;54230;L;1;3;L221;;16302;4012;518;0
58;1;54234;L;1;3;L232;;2641;26233;258;0
58;1;54235;L;1;3;L223;;4012;18500;518;0
58;1;54242;L;1;4;K3;;18722;24556;565;0
58;1;54253;L;1;3;L633;;12007;19381;258;0
58;1;54260;L;1;3;L387;;12168;4782;258;0
58;1;54267;L;1;3;L311;;4952;14907;258;0
58;1;54277;L;1;3;L442;;21819;24422;645;0
58;1;54283;L;1;3;L433;;21819;10481;258;0
58;1;54289;L;1;3;L421;10578;2804;24336;258;0
58;1;54293;L;1;3;L256;;5654;8755;514;0
58;1;54299;L;1;3;L258;;8755;20323;1297;0
58;1;54314;L;1;2;B243a;1936;4117;131;954;0
58;1;54321;L;1;3;L76;;1494;26502;258;0
58;1;54330;L;1;3;L845;;20890;15941;258;0
58;1;54348;L;1;4;K11;;1613;21397;38899;0
58;1;54428;L;1;3;L450;;5164;20296;2867;0
58;1;54433;L;1;3;L371;;24422;17772;258;0
58;1;54442;L;1;3;L39;;19568;21564;258;0
58;1;54457;L;1;3;L89;;15511;19780;258;0
58;1;54466;L;1;3;L425;;5146;11165;449;0
58;1;54477;L;1;3;L193;;18451;23395;258;0
58;1;54483;L;5;0;GH16;14228;26152;14928;452;0
58;1;54497;L;1;3;L5;14548;18814;18272;258;0
58;1;54504;L;1;2;B495;;4603;9264;1;0
58;1;54530;L;1;3;L231;;5654;18084;514;0
58;1;54544;L;1;3;L124;;28389;24382;258;0
58;1;54555;L;1;3;L125;;6085;12804;666;0
58;1;54560;L;1;1;A26;;24382;10428;258;0
58;1;54567;L;5;0;GC12;5423;28495;6334;363;0
58;1;54573;L;5;0;GC13;28047;24751;25132;363;0
58;1;54580;L;1;3;S236;;5363;1872;274;0
58;1;54589;L;5;0;GC14;4795;25400;2995;363;0
58;1;54594;L;5;0;GC15;3487;10691;15472;363;0
58;1;54602;L;5;0;GL26;24836;;;505;0
58;1;54606;L;1;3;S243;;15736;83;274;0
58;1;54715;L;1;3;L1014;26532;24924;24915;675;0
58;1;54787;L;1;3;L1205;;24913;19020;300;0
58;1;54806;L;1;4;K9511;12699;19127;17303;675;0
58;1;54809;L;1;3;L1193;;24913;27147;300;0
58;1;54821;L;5;0;GS01;9278;2660;19333;675;0
58;1;54833;L;5;0;GS02;3415;2660;26067;675;0
58;1;54838;L;5;0;GS03;26838;25209;25894;675;0
58;1;54841;L;5;0;GS04;25895;8682;26833;675;0
58;1;54846;L;5;0;GS05;17035;14409;16730;675;0
58;1;54852;L;5;0;GS06;18808;17574;26157;675;0
58;1;54889;L;1;2;B33N;;14101;13926;491;0
58;1;54959;L;5;0;GS07;11004;23970;16241;675;0
58;1;55015;L;1;3;L215;;2072;12139;262;0
58;1;55026;L;1;3;L527;;18632;19496;262;0
58;1;55036;L;1;3;L524;2995;22952;8080;262;0
58;1;55049;L;1;4;K6-LU;;17532;19496;262;0
58;1;55058;L;1;3;L537;;23455;6374;262;0
58;1;55081;L;1;3;L52;;15211;13841;262;0
58;1;55120;L;1;3;L549;;1572;8570;262;0
58;1;55138;L;1;3;L217;;15243;27564;262;0
58;1;55156;L;1;4;K4 LU;;16094;19499;262;0
58;1;55169;L;1;3;L414;;28221;3842;262;0
58;1;55179;L;1;4;K7-LU;;21586;8751;262;0
58;1;55202;L;1;3;L308;;26171;12227;262;0
58;1;55214;L;1;3;L502;;5668;12991;262;0
58;1;55224;L;1;3;L47;;3641;28351;262;0
58;1;55264;L;1;3;L150;;15976;25378;262;0
58;1;55320;L;5;0;;22663;;;4827;0
58;1;55338;L;5;0;;10257;;;5014;0
58;1;55344;L;5;0;;26421;;;35697;0
58;1;55347;L;5;0;;10370;;;4995;0
58;1;55353;L;5;0;;26828;;;4995;0
58;1;55360;L;1;3;I6000;;27843;19515;257;0
58;1;55369;L;1;3;I6100;;3104;24553;257;0
58;1;55378;L;1;3;I6200;;27843;783;257;0
58;1;55388;L;1;3;I3504;;27843;3104;257;0
58;1;55398;L;1;3;I1602;;24362;6858;257;0
58;1;55410;L;5;0;;9588;;;4800;0
58;1;55414;L;5;0;;7825;;;35697;0
58;1;55420;L;1;3;I1901;;26799;972;257;0
58;1;55421;L;5;0;;26800;;;35697;0
58;1;55425;L;5;0;;7557;;;35617;0
58;1;55431;L;5;0;;4624;;;55430;0
58;1;55441;L;5;0;;14290;;;35697;0
58;1;55445;L;5;0;;26170;;;4899;0
