CID;TABCD;LCD;CLASS;TCD;STCD;JUNCTIONNUMBER;RNID;N1ID;N2ID;POL_LCD;OTH_LCD;SEG_LCD;ROA_LCD;INPOS;INNEG;OUTPOS;OUTNEG;PRESENTPOS;PRESENTNEG;DIVERSIONPOS;DIVERSIONNEG;XCOORD;YCOORD;INTERRUPTSROAD;URBAN
58;1;14190;P;1;12;;;4047;;52847;;8675;;1;1;1;1;1;1;;;+00859870;+4781500;0;0
58;1;14191;P;1;12;;;25186;;2504;;8441;;1;1;1;1;1;1;;;+00975700;+4866640;0;0
58;1;14192;P;1;15;;;6172;;41493;;30679;;1;1;1;1;1;1;;;+00849170;+4847770;0;0
58;1;14193;P;1;12;;;17712;;3932;;8783;;1;1;1;1;1;1;;;+00872390;+4923850;0;0
58;1;14194;P;1;12;;;17711;;3932;;8783;;1;1;1;1;1;1;;;+00874110;+4924640;0;0
58;1;14195;P;1;12;;;21122;;3932;;8783;;1;1;1;1;1;1;;;+00869790;+4926420;0;0
58;1;14196;P;3;1;;;9273;;2362;;9151;;0;0;0;0;1;1;;;+00978900;+4880480;0;0
58;1;14197;P;3;28;;22936;26651;;526;;8840;;1;1;1;1;1;1;;;+00848200;+4952550;0;1
58;1;14198;P;3;37;;;28555;;3286;;52750;;1;1;1;1;1;1;;;+00882400;+4929570;0;0
58;1;14199;P;3;37;;;16787;;53035;;52750;;1;1;1;1;1;1;;;+00879595;+4933600;0;0
58;1;14200;P;1;12;;;17982;;3061;;52750;;1;1;1;1;1;1;;;+00878710;+4936830;0;0
58;1;14201;P;3;37;;;26732;;2624;;39057;;1;1;1;1;1;1;;;+00929340;+4962275;0;0
58;1;14202;P;3;37;;;24513;;52605;;8705;;1;1;1;1;1;1;;;+01014315;+4891530;0;0
58;1;14203;P;1;12;;;7008;;1166;;8705;;1;1;1;1;1;1;;;+01010100;+4899230;0;0
58;1;14204;P;1;12;;;22766;;52602;;8706;;1;1;1;1;1;1;;;+01006465;+4919690;0;0
58;1;14205;P;3;37;;;27687;;848;;8706;;1;1;1;1;1;1;;;+00979995;+4946730;0;0
58;1;14206;P;3;37;;;2795;;848;;57847;;1;1;1;1;1;1;;;+00975140;+4951540;0;0
58;1;14207;P;1;8;;;2793;;848;;57847;;1;1;1;1;1;1;;;+00976055;+4949840;0;0
58;1;14208;P;1;3;;;23515;;2386;;;50520;1;0;0;1;1;1;;;+00854800;+4935810;0;0
58;1;14209;P;1;3;;;26729;;2623;;;50520;0;1;1;0;1;1;;;+00862665;+4930145;0;0
58;1;14210;P;1;8;;;26728;;2623;;;50520;1;1;1;1;1;1;;;+00863090;+4930865;0;0
58;1;14211;P;3;37;;;24090;;2416;;8707;;1;1;1;1;1;1;;;+00878350;+4924820;0;0
58;1;14212;P;1;3;;;24088;;2416;;8707;;1;1;1;1;1;1;;;+00885705;+4924875;0;0
58;1;14213;P;3;37;;;24089;;2416;;8707;;1;1;1;1;1;1;;;+00883600;+4924565;0;0
58;1;14214;P;3;37;;;26560;;2613;;14174;;1;1;1;1;1;1;;;+00892670;+4929990;0;0
58;1;14215;P;1;12;;;17977;;52578;;14174;;1;1;1;1;1;1;;;+00894090;+4930650;0;0
58;1;14216;P;1;12;;;21276;;741;;14174;;1;1;1;1;1;1;;;+00897420;+4934050;0;0
58;1;14217;P;1;12;;;19377;;52580;;14174;;1;1;1;1;1;1;;;+00904220;+4935220;0;0
58;1;14218;P;1;3;;;19814;;3948;;8708;;0;1;1;0;1;1;;;+00947310;+4940830;22588;0
58;1;14220;P;1;12;;;19815;;3948;;8708;;1;1;1;1;1;1;;;+00944890;+4941610;0;0
58;1;14221;P;1;12;;;1764;;974;;8708;;1;1;1;1;1;1;;;+00961220;+4946130;0;0
58;1;14222;P;1;12;;;4350;;974;;8708;;1;1;1;1;1;1;;;+00969550;+4951250;0;0
58;1;14223;P;3;37;;;15240;;1763;;8708;;1;1;1;1;1;1;;;+00971040;+4952360;0;0
58;1;14224;P;3;1;;;9889;;52726;;7207;;0;0;0;0;1;0;;;+00964150;+4860130;0;0
58;1;14225;P;3;2;;;17996;;1560;;7213;;0;0;0;0;1;1;;;+00876720;+4844990;0;0
58;1;14226;P;3;4;;;15855;;526;;7157;;1;0;1;0;1;0;;;+00856070;+4950805;0;0
58;1;14227;P;3;4;;;4853;;52564;;7157;;0;1;0;1;0;1;;;+00864520;+4927340;0;0
58;1;14228;P;3;4;;;27206;;52564;;7157;;1;0;1;0;1;0;;;+00864805;+4927290;0;0
58;1;14229;P;3;4;;;3181;;41415;;7157;;1;1;1;1;1;1;;;+00897300;+4922200;0;0
58;1;14230;P;3;4;;;25005;;41479;;7158;;1;1;1;1;1;1;;;+00925610;+4916860;0;0
58;1;14231;P;3;4;;;24156;;41465;;7158;;1;0;1;0;1;0;;;+00942970;+4919480;0;0
58;1;14232;P;3;4;;;4703;;31514;;7158;;1;1;1;1;1;1;;;+01010810;+4918970;0;0
58;1;14233;P;3;4;;;11947;;52706;;8422;;1;1;1;1;1;1;;;+00953190;+4945490;0;0
58;1;14234;P;3;4;;;14325;;52590;;7214;;1;1;1;1;1;1;;;+00923260;+4899140;0;0
58;1;14235;P;1;3;;;13196;;482;;52534;;1;1;1;1;1;1;;;+00846660;+4901595;0;0
58;1;14236;P;1;12;;;23238;;52836;;30679;;1;1;1;1;1;1;;;+00857050;+4845140;0;0
58;1;14237;P;1;12;;;11994;;1560;;30679;;1;1;1;1;1;1;;;+00860810;+4844920;0;0
58;1;14238;P;3;37;;;11989;;1560;;30679;;0;1;1;0;1;1;;;+00870025;+4845570;56799;0
58;1;14239;P;3;37;;;8401;;2921;;57845;;1;0;0;1;1;1;;;+00948330;+4765190;0;0
58;1;14240;P;1;11;;22980;12980;;417;;54883;;1;1;1;1;1;1;;;+00784810;+4798990;0;1
58;1;14241;P;1;11;;23442;23699;;417;;54883;;0;0;0;0;1;1;;;+00786380;+4798850;0;1
58;1;14242;P;1;12;;;21148;;3110;;54967;;1;1;1;1;1;1;;;+00962110;+4777110;0;0
58;1;14243;P;1;15;;;25814;;52567;;;52772;1;1;1;1;1;1;;;+00860300;+4914450;0;0
58;1;14244;P;1;15;;;14947;;52724;;8775;;1;1;1;1;1;1;;;+00782720;+4833400;0;0
58;1;14245;P;1;8;;;16942;;3074;;8775;;1;1;1;1;1;1;;;+00780990;+4839390;0;0
58;1;14246;P;3;37;;;18411;;3074;;8775;;1;1;1;1;1;1;;;+00781560;+4844880;0;0
58;1;14248;P;3;2;;13205;19950;;459;;14176;;1;1;1;1;1;1;;;+00919940;+4913825;0;1
58;1;14249;P;1;15;;19671;16042;28305;3791;;34271;;1;0;0;1;1;1;;;+01311850;+5209660;0;0
58;1;14250;P;1;15;;19671;16040;3495;3791;;34271;;1;1;1;1;1;1;;;+01314010;+5211580;0;0
58;1;14251;P;1;15;;19671;28069;;3796;;34271;;0;1;1;0;1;1;;;+01321240;+5212540;0;0
58;1;14252;P;1;12;;9811;10952;;459;;14176;;1;1;1;1;1;1;;;+00919410;+4914210;0;1
58;1;14253;P;1;12;;;7179;;53029;;54892;;1;1;1;1;1;1;;;+00861520;+4885445;0;0
58;1;14254;P;1;11;;11844;13469;;603;;54893;;1;1;1;1;1;1;;;+00871760;+4890990;0;1
58;1;14255;P;1;11;;11080;8375;;603;;54893;;1;1;1;1;1;1;;;+00870590;+4890050;0;1
58;1;14256;P;1;11;;11080;11843;;603;;54893;;1;1;1;1;1;1;;;+00870170;+4889715;0;1
58;1;14257;P;1;12;;;28643;;53031;;54893;;1;1;1;1;1;1;;;+00872380;+4894750;0;0
58;1;14258;P;1;12;;24937;5391;;30527;;42128;;1;1;1;1;1;1;;;+00963600;+4870830;0;1
58;1;14259;P;1;8;;15993;3074;;30527;;42128;;1;1;1;1;1;1;;;+00964950;+4871000;0;1
58;1;14260;P;3;37;;;10098;;52618;;42128;;1;1;1;1;1;1;;;+00965270;+4872200;0;0
58;1;14261;P;1;12;;;491;;56822;;42128;;1;1;1;1;1;1;;;+00964000;+4873860;0;0
58;1;14262;P;1;12;;;5148;;56822;;42128;;1;1;1;1;1;1;;;+00964930;+4874470;0;0
58;1;14263;P;1;12;;;15989;;3923;;42128;;1;1;1;1;1;1;;;+00968735;+4878440;0;0
58;1;14264;P;1;12;;;17529;;52616;;;50523;1;1;1;1;1;1;;;+00979040;+4883660;0;0
58;1;14265;P;1;12;;;17518;;1286;;;50523;1;1;1;1;1;1;;;+00973720;+4895070;0;0
58;1;14266;P;1;12;;5283;26330;;675;;8492;;1;1;1;1;1;1;;;+00920200;+4879520;0;1
58;1;14267;P;1;11;;4335;4334;;675;;;14219;1;0;0;1;1;1;;;+00913640;+4877405;0;1
58;1;14268;P;1;8;;21235;4332;;675;;;14219;1;1;1;1;1;1;;;+00912890;+4877910;0;1
58;1;14269;P;1;11;;24937;7783;;675;;;14219;1;1;1;1;1;1;;;+00915700;+4880850;0;1
58;1;14270;P;1;12;;23527;9548;;675;;;14219;1;1;1;1;1;1;;;+00916910;+4882560;0;1
58;1;14271;P;1;12;;14563;14563;;38114;;8464;;1;1;1;1;1;1;;;+01368440;+5388510;0;0
58;1;14272;P;1;12;;2158;2158;;787;;38201;;0;1;1;0;1;1;;;+01368440;+5388510;0;0
58;1;14273;P;1;12;;14553;6305;;37841;;;37848;1;1;1;1;1;1;;;+01108760;+5351510;0;0
58;1;14274;P;1;12;;14552;6305;;37841;;;37853;1;1;1;1;1;1;;;+01108760;+5351510;0;0
58;1;14275;P;1;11;;2192;19686;;673;;8458;;0;1;1;0;1;1;;;+01305130;+5429470;0;1
58;1;14277;P;1;8;;;27913;;47188;;;37852;1;1;1;1;1;1;;;+01106975;+5351970;47262;0
58;1;14278;P;1;8;;19686;27913;;37841;;;37848;1;1;1;1;1;1;;;+01106975;+5351970;0;0
58;1;14279;P;1;10;;16264;13148;;4864;;38454;;0;1;1;0;1;1;;;+01209930;+5409240;0;1
58;1;14280;P;1;10;;13148;16264;;4846;;;38427;1;0;0;1;1;1;;;+01209930;+5409240;0;1
58;1;14281;P;1;10;;5843;20131;;4846;;;38427;1;0;0;1;1;1;;;+01210910;+5408350;0;1
58;1;14282;P;1;6;;;21384;;787;;8464;;1;1;1;1;1;1;;;+01369220;+5388300;0;0
58;1;14283;P;1;7;;;21384;;787;;8471;;1;1;1;1;1;1;;;+01369220;+5388300;38266;0
58;1;14284;P;1;10;;19374;21856;;5022;;;37884;0;1;1;0;1;1;;;+01140330;+5363810;0;1
58;1;14285;P;1;10;;21856;19374;;5022;;;47255;1;1;1;1;1;1;;;+01140330;+5363810;0;1
58;1;14286;P;1;11;;23527;20660;;675;;;14219;1;1;1;1;1;1;;;+00915220;+4883490;0;1
58;1;14287;P;1;11;;23527;18512;;675;;;14219;0;1;1;0;1;1;;;+00914770;+4883710;0;1
58;1;14288;P;1;12;;23527;4041;;675;;;14219;1;1;1;1;1;1;;;+00916440;+4881480;0;1
58;1;14293;P;3;8;;;20507;;2201;;7056;;1;0;1;0;1;1;;;+01147000;+5353840;0;0
58;1;14294;P;3;4;;;20809;;37640;;7056;;1;0;1;0;1;1;;;+01160735;+5379120;0;0
58;1;14295;P;3;4;;22373;22369;;673;;38345;;1;0;1;1;1;1;;;+01310240;+5425730;0;0
58;1;14296;P;1;8;;5361;25828;;37687;;;38049;1;1;1;1;1;1;;;+01403580;+5373350;0;0
58;1;14297;P;1;12;;15719;25828;;3440;;;38049;1;1;1;1;1;1;;;+01405710;+5373270;0;0
58;1;14298;P;1;12;;3356;25828;;38106;;38119;;1;1;1;0;1;1;;;+01405710;+5373270;14301;0
58;1;14299;P;1;8;;15719;25828;;3440;;;38049;1;1;1;1;1;1;;;+01403510;+5373120;0;0
58;1;14300;P;1;8;;15719;25828;;37687;;;38136;0;1;1;0;1;1;;;+01403510;+5373120;0;0
58;1;14301;P;1;8;;5361;25828;;37687;;38119;;1;1;1;1;1;1;;;+01403580;+5373350;14298;0
58;1;14302;P;1;11;;4309;27584;;675;;;14319;1;0;0;1;1;1;;;+00916910;+4881495;0;1
58;1;14303;P;1;11;;4309;7786;;675;;;14319;0;1;1;0;1;1;;;+00917530;+4881995;0;1
58;1;14305;P;1;15;;24134;24132;;675;;;14304;1;0;0;1;1;1;;;+00909005;+4877830;0;1
58;1;14306;P;1;12;;24134;3453;;675;;;14304;1;1;1;1;1;1;;;+00910200;+4880420;0;1
58;1;14307;P;1;15;;24134;27089;;675;;;14304;0;1;1;0;1;1;;;+00910690;+4880890;0;1
58;1;14309;P;1;11;;28012;11005;;675;;;14308;1;0;0;1;1;1;;;+00918135;+4879235;0;1
58;1;14310;P;1;12;;28012;18812;;675;;;14308;1;1;1;1;1;1;;;+00918640;+4879070;0;1
58;1;14311;P;1;11;;28012;5284;;675;;;14308;0;1;1;0;1;1;;;+00919140;+4878850;0;1
58;1;14312;P;1;12;;5283;11029;;675;;8492;;1;1;1;1;1;1;;;+00919140;+4878850;0;1
58;1;14314;P;1;11;;22979;1697;;675;;;14313;1;0;0;1;1;1;;;+00917895;+4878420;0;1
58;1;14315;P;3;28;;22979;10808;;675;;;14313;1;1;1;1;1;1;;;+00918355;+4878235;0;1
58;1;14316;P;1;11;;22979;8793;;675;;;14313;0;1;1;0;1;1;;;+00918660;+4878140;0;1
58;1;14317;P;1;11;;22059;27410;;675;;;53062;1;1;1;1;1;1;;;+00914390;+4877030;0;1
58;1;14318;P;1;11;;22059;23328;;675;;;53062;1;1;1;1;1;1;;;+00915810;+4877055;0;1
58;1;14320;P;3;1;;23328;23329;;675;;;14322;1;0;0;1;1;1;;;+00916090;+4876660;0;1
58;1;14321;P;1;11;;23986;27583;;675;;;50302;1;1;1;1;1;1;;;+00916910;+4881495;0;1
58;1;14323;P;1;11;;23328;22043;;675;;;14322;1;1;1;1;1;1;;;+00915810;+4877055;0;1
58;1;14324;P;1;11;;23328;17350;;675;;;14322;1;1;1;1;1;1;;;+00915600;+4877500;0;1
58;1;14325;P;1;11;;23328;12229;;675;;;14322;1;1;1;1;1;1;;;+00915790;+4878230;0;1
58;1;14326;P;1;11;;14132;10925;;675;;;14322;1;1;1;1;1;1;;;+00917080;+4878220;0;1
58;1;14327;P;1;11;;14132;1697;;675;;;14322;0;1;1;0;1;1;;;+00917895;+4878420;0;1
58;1;14328;P;3;1;;20500;20501;;675;;8678;;1;1;1;1;1;1;;;+00917800;+4877810;0;1
58;1;14330;P;1;12;;23120;27410;;675;;;14329;1;0;0;1;1;1;;;+00914080;+4877230;0;1
58;1;14331;P;1;11;;23120;26379;;675;;;14329;1;1;1;1;1;1;;;+00914480;+4877460;0;1
58;1;14332;P;1;11;;23120;17350;;675;;;14329;1;1;1;1;1;1;;;+00915600;+4877500;0;1
58;1;14333;P;1;11;;23120;3604;;675;;;14329;1;1;1;1;1;1;;;+00916780;+4877810;0;1
58;1;14334;P;1;12;;23120;5161;;675;;;14329;1;1;1;1;1;1;;;+00917080;+4877890;0;1
58;1;14335;P;3;1;;23120;20501;;675;;;14329;0;1;1;0;1;1;;;+00917800;+4877810;0;1
58;1;14337;P;1;11;;5161;23119;;675;;;14336;1;0;0;1;1;1;;;+00917080;+4877890;0;1
58;1;14338;P;1;11;;11254;10925;;675;;;14336;1;1;1;1;1;1;;;+00917080;+4878220;0;1
58;1;14339;P;1;7;;11254;10079;;675;;;14336;1;1;1;1;1;1;;;+00915890;+4878640;0;1
58;1;14340;P;1;12;;11254;6063;;675;;;14336;0;1;1;0;1;1;;;+00915110;+4878730;0;1
58;1;14341;P;1;11;;19897;26163;;675;;;54852;1;1;1;1;1;1;;;+00911450;+4873850;0;1
58;1;14342;P;1;11;;18808;17576;;675;;;54852;1;1;1;1;1;1;;;+00913970;+4871840;0;1
58;1;14343;P;1;11;;18808;25054;;675;;;54852;1;1;1;1;1;1;;;+00913170;+4872220;0;1
58;1;14344;P;1;12;;20492;8179;;675;;;30954;1;1;1;1;1;1;;;+00920020;+4876170;0;1
58;1;14345;P;1;11;;17719;11690;;675;;54738;;1;1;1;1;1;1;;;+00921690;+4883300;0;1
58;1;14347;P;1;11;;23163;9277;;675;;;14346;1;0;0;1;1;1;;;+00922930;+4881260;0;1
58;1;14348;P;1;11;;23163;24159;;675;;;14346;1;1;1;1;1;1;;;+00923600;+4881550;0;1
58;1;14349;P;1;11;;23163;23162;;675;;;14346;0;1;1;0;1;1;;;+00925340;+4882695;0;1
58;1;14351;P;3;37;;;24930;;675;;;14350;1;0;0;1;1;1;;;+00924610;+4882180;0;0
58;1;14352;P;3;37;;;7741;;3854;;;14350;1;1;1;1;1;1;;;+00926510;+4883390;0;0
58;1;14353;P;3;37;;;26558;;2612;;;14350;0;1;1;0;1;1;;;+00930320;+4883590;0;0
58;1;14355;P;1;12;;24133;27982;;675;;;14354;1;0;0;1;1;1;;;+00910690;+4880890;0;1
58;1;14356;P;1;11;;24133;27088;;675;;;14354;1;1;1;1;1;1;;;+00911170;+4881370;0;1
58;1;14357;P;1;12;;24133;13956;;675;;;14354;0;1;1;0;1;1;;;+00912440;+4882670;0;1
58;1;14359;P;1;11;;20403;27088;;675;;;14358;1;0;0;1;1;1;;;+00911170;+4881370;0;1
58;1;14360;P;1;12;;20403;27092;;675;;;14358;0;1;1;0;1;1;;;+00913130;+4881250;0;1
58;1;14361;P;3;1;;;24013;;3159;;54884;;0;0;0;0;1;1;;;+00921670;+4808940;0;0
58;1;14362;P;3;1;;;23091;;52841;;54885;;0;0;0;0;1;1;;;+00921010;+4818000;0;0
58;1;14363;P;3;1;;;3994;;3824;;14172;;0;0;0;0;1;1;;;+00978635;+4840590;0;0
58;1;14364;P;1;12;;;5808;;30663;;54768;;1;1;1;1;1;1;;;+00930585;+4870560;0;0
58;1;14365;P;1;15;;10253;19336;;675;;;54821;0;1;1;0;1;1;;;+00926370;+4875085;0;1
58;1;14366;P;3;3;;;17122;;52641;;9224;;1;1;1;1;1;1;;;+00983220;+4811340;0;0
58;1;14368;P;3;14;;;18191;;30664;;;14367;1;0;0;1;1;1;;;+00753000;+4777560;0;0
58;1;14369;P;1;2;66;;18191;;30664;;;14367;0;1;1;0;1;1;;;+00753585;+4777670;0;0
58;1;14370;P;3;1;;;17890;;1965;;54906;;0;0;0;0;1;1;;;+00872770;+4855325;0;0
58;1;14371;P;3;2;;;19474;;3087;;57839;;0;0;0;0;1;1;;;+00793620;+4846730;0;0
58;1;14372;P;3;1;;;25754;;2554;;54894;;0;0;0;0;1;1;;;+00881240;+4797850;0;0
58;1;14373;P;1;15;;;25757;;2554;;54894;;1;1;1;1;1;1;;;+00883930;+4797210;0;0
58;1;14374;P;1;8;;;7133;;3848;;54894;;1;1;1;1;1;1;;;+00886520;+4795070;0;0
58;1;14376;P;3;37;;;19279;;56761;;;14375;1;0;0;1;1;1;;;+00790930;+4787650;0;0
58;1;14377;P;1;12;;;19277;;56761;;;14375;1;1;1;1;1;1;;;+00789155;+4789320;0;0
58;1;14378;P;3;37;;;22863;;417;;;14375;1;1;1;1;1;1;;;+00789220;+4790850;0;0
58;1;14379;P;1;12;;;12002;;417;;;14375;1;1;1;1;1;1;;;+00786780;+4794080;0;0
58;1;14380;P;1;11;;;8212;;417;;;14375;0;1;1;0;1;1;;;+00784810;+4798990;0;0
58;1;14381;P;3;37;;;8214;;417;;;14375;1;1;1;1;1;1;;;+00786170;+4796210;0;0
58;1;14382;P;1;11;;20128;3934;;526;;8781;;1;1;1;1;1;1;;;+00846675;+4948300;0;1
58;1;14383;P;1;12;;25144;15806;;526;;;9994;1;0;0;1;1;1;;;+00847620;+4947470;0;1
58;1;14384;P;3;1;;25144;7636;;526;;;9994;0;0;0;0;1;1;;;+00848380;+4947160;0;1
58;1;14385;P;1;12;;25144;18305;;526;;;9994;1;1;1;1;1;1;;;+00850600;+4946380;0;1
58;1;14386;P;1;12;;25144;16410;;526;;;9994;0;1;1;0;1;1;;;+00851310;+4946110;0;1
58;1;14388;P;3;37;;;7573;;41406;;;14387;1;0;0;1;1;1;;;+00772180;+4825910;0;0
58;1;14389;P;1;3;;;22254;;52684;;;14387;0;1;1;0;1;1;;;+00776090;+4825190;0;0
58;1;14390;P;1;12;;;19024;;3293;;54789;;1;1;1;1;1;1;;;+00930830;+4864410;0;0
58;1;14391;P;3;2;;;21555;;526;;7156;;0;0;0;0;1;1;;;+00841750;+4954870;0;0
58;1;14392;P;3;2;;;21559;;2973;;7165;;0;0;0;0;1;1;;;+00847295;+4934170;0;0
58;1;14393;P;1;8;;;18301;;52696;;;50302;1;1;1;1;1;1;;;+00879050;+4873550;0;0
58;1;14394;P;1;15;;;17945;;3283;;;50302;1;1;1;1;1;1;;;+00895820;+4877420;0;0
58;1;14395;P;1;11;;4612;8791;;3283;;;50302;1;1;1;1;1;1;;;+00900000;+4879360;0;1
58;1;14396;P;1;12;;4612;15554;;3283;;;50302;1;1;1;1;1;1;;;+00901050;+4879540;0;1
58;1;14397;P;1;12;;9430;24937;;3283;;;50302;1;1;1;1;1;1;;;+00901650;+4880220;0;1
58;1;14398;P;1;12;;7788;24879;;3283;;;50302;1;1;1;1;1;1;;;+00901580;+4880540;0;1
58;1;14399;P;1;12;;;15017;;3251;;;50522;1;1;1;1;1;1;;;+00868715;+4873660;0;0
58;1;14400;P;1;12;;;5272;;3251;;;50522;1;1;1;1;1;1;;;+00873790;+4871870;0;0
58;1;14401;P;1;8;;;5271;;3251;;;50522;1;1;1;1;1;1;;;+00877610;+4869690;0;0
58;1;14402;P;1;12;;;5270;;42013;;;50522;1;1;1;1;1;1;;;+00877450;+4868070;0;0
58;1;14403;P;1;12;;;21494;;5332;;9222;;1;1;1;1;1;1;;;+00918180;+4855090;0;0
58;1;14404;P;1;12;;;20561;;2244;;9222;;1;1;1;1;1;1;;;+00921220;+4856150;0;0
58;1;14405;P;1;12;;;952;;52716;;9222;;1;1;1;1;1;1;;;+00923130;+4858125;0;0
58;1;14406;P;3;1;;;17993;;3293;;9222;;0;0;0;0;1;1;;;+00926520;+4861120;0;0
58;1;14407;P;3;29;;;19020;;3293;;14177;;1;1;1;1;1;1;;;+00937410;+4862865;0;0
58;1;14408;P;1;15;;;13537;;3900;;14177;;1;1;1;1;1;1;;;+00945630;+4863570;0;0
58;1;14409;P;1;12;;;10778;;52620;;42128;;1;1;1;1;1;1;;;+00955490;+4868670;0;0
58;1;14460;P;1;10;;;23414;19671;2436;;;50208;0;1;1;0;1;1;;;+01433210;+5155050;14461;0
58;1;14461;P;1;10;;;23413;19671;3151;;;50208;1;0;0;1;1;1;;;+01431850;+5152540;14460;0
58;1;14466;P;1;3;;;24376;;33903;;;14465;1;0;0;1;1;1;;;+01369640;+5201540;0;0
58;1;14470;P;1;12;;21174;21173;;14468;;;33656;0;1;1;0;1;1;;;+01170290;+5322480;0;0
58;1;14471;P;1;12;;;21173;;14468;;;14469;1;0;0;1;1;1;;;+01170290;+5322480;0;0
58;1;14472;P;1;13;;28318;15001;3588;33506;;9275;;0;1;1;0;1;1;;;+01324740;+5241720;26705;1
58;1;14473;P;1;13;;487;15001;3588;;5019;;9276;0;1;1;0;1;1;;;+01322515;+5242100;4656;1
58;1;14474;P;1;10;;23119;16043;6790;1694;;;50217;1;1;1;1;1;1;;;+01362470;+5229595;0;1
58;1;14475;P;1;10;;16043;23119;5503;1694;;9242;;0;1;1;0;1;1;;;+01362470;+5229595;26544;1
58;1;14476;P;1;11;;10206;6035;19675;14477;;9251;;1;1;1;1;1;1;;;+01440230;+5175635;0;0
58;1;14479;P;1;11;;19675;18960;;14482;;;14478;1;0;0;1;1;1;;;+01440155;+5173950;0;0
58;1;14480;P;1;11;;19675;6035;10206;14477;;;14478;0;1;1;0;1;1;;;+01440230;+5175635;0;0
58;1;14481;P;1;11;;;19676;;14482;;;34046;1;1;1;1;1;1;;;+01440155;+5173950;0;0
58;1;14484;P;1;12;;13527;20287;1315;34386;;;14483;1;1;1;1;1;1;;;+01363000;+5169080;0;0
58;1;14485;P;1;12;;1315;20287;13527;34386;;;41033;0;1;1;0;1;1;;;+01363000;+5169080;0;0
58;1;14486;P;1;8;;16039;13522;1145;4141;;;14483;1;0;0;1;1;1;;;+01356610;+5164060;0;0
58;1;14487;P;1;8;;11198;13491;16039;4141;;;34402;1;1;1;1;1;1;;;+01356610;+5164060;0;0
58;1;14488;P;1;12;;3281;20738;4174;5292;;34145;;1;0;0;1;1;1;;;+01331840;+5321910;26542;1
58;1;14489;P;1;12;;4174;3281;;5292;;;50592;1;1;1;1;1;1;;;+01331840;+5321910;0;1
58;1;14490;P;1;12;;22247;426;23585;33975;;8511;;1;1;1;1;1;1;;;+01295610;+5290990;0;0
58;1;14491;P;1;12;;23585;11388;22247;33975;;;33971;1;0;0;1;1;1;;;+01295610;+5290990;33974;0
58;1;14492;P;1;11;;;2287;;33885;;;33886;0;1;1;0;1;1;;;+01371750;+5217470;0;0
58;1;14493;P;1;11;;;385;;33885;;;50217;1;1;1;1;1;1;;;+01371750;+5217470;0;0
58;1;14496;P;1;12;;20521;25325;;;4984;32563;;1;0;0;1;1;1;;;+01338590;+5248330;27058;1
58;1;14497;P;1;12;;20521;5464;;;4984;32563;;0;1;1;0;1;1;;;+01338800;+5248450;0;1
58;1;14498;P;1;12;;25325;25908;;;4984;9069;;1;1;1;1;1;1;;;+01338590;+5248330;0;1
58;1;14499;P;1;12;;5464;25908;;;4984;;9352;1;1;1;1;1;1;;;+01338800;+5248450;0;1
58;1;14501;P;1;12;;4037;14481;22229;;32519;;14500;1;0;0;1;1;1;;;+01350120;+5248320;0;1
58;1;14502;P;1;12;;6769;4037;;;32520;;14500;1;1;1;1;1;1;;;+01351120;+5248430;0;1
58;1;14503;P;1;12;;6769;25641;;;32520;;14500;0;1;1;0;1;1;;;+01352460;+5247850;0;1
58;1;14505;P;1;12;;19640;8428;;4885;;;14504;1;0;0;1;1;1;;;+01338730;+5252625;0;1
58;1;14506;P;1;12;;19640;17357;;4885;;;14504;1;1;1;1;1;1;;;+01339810;+5252370;0;1
58;1;14507;P;1;11;;22005;10239;1436;4885;;;14504;1;1;1;1;1;1;;;+01340240;+5252370;0;1
58;1;14508;P;1;11;;22005;27137;9177;4885;;;14504;0;1;1;0;1;1;;;+01340370;+5252600;0;1
58;1;14510;P;1;12;;13177;10817;;;32519;;14509;1;0;0;1;1;1;;;+01347520;+5250150;0;1
58;1;14511;P;1;12;;13177;18974;;;32519;;14509;0;1;1;0;1;1;;;+01347540;+5250200;14513;1
58;1;14512;P;1;12;;13177;20364;;;4863;;9323;1;1;1;1;1;1;;;+01347525;+5250270;0;1
58;1;14513;P;1;12;;20364;16682;13177;;4863;;14509;1;0;0;1;1;1;;;+01347525;+5250270;14511;1
58;1;14514;P;1;11;;23304;10792;;;4863;;14509;1;1;1;1;1;1;;;+01347830;+5250670;0;1
58;1;14515;P;1;10;;22252;8143;;;4863;;14509;1;1;1;1;1;1;;;+01348440;+5251270;0;1
58;1;14516;P;1;10;;26484;12807;;;4863;;14509;1;1;1;1;1;1;;;+01348550;+5252320;0;1
58;1;14517;P;1;12;;26484;15033;;;4863;;14509;0;1;1;0;1;1;;;+01348490;+5253350;0;1
58;1;14518;P;1;12;;20737;10032;;;5001;8463;;1;0;1;0;1;1;;;+01343040;+5255180;0;1
58;1;14520;P;1;12;;10032;20737;;;5001;;14519;1;0;0;1;1;1;;;+01343040;+5255180;0;1
58;1;14521;P;1;10;;10032;15155;;;5001;;14519;1;1;1;1;1;1;;;+01343475;+5255360;0;1
58;1;14522;P;1;8;;10032;10475;20493;;5001;;14519;1;1;1;1;1;1;;;+01343910;+5255550;0;1
58;1;14523;P;1;12;;10032;21433;;;5001;;14519;0;1;1;0;1;1;;;+01345430;+5256220;0;1
